"","sector","year","co2e_emissions","sector_number"
"404","2.H.2.a.       Alimentos",1992,0,2
"405","2.H.2.b.       Bebidas",1992,0,2
"406","3. Agropecuária",1992,412.164452911551,3
"407","3.A.   Fermentação Entérica",1992,298.100264850577,3
"408","3.A.1.     Bovinos",1992,286.295548514577,3
"409","3.A.1.a.       Bovinos de corte",1992,233.136477710577,3
"410","3.A.1.b.       Bovinos de leite",1992,53.159070804,3
"411","3.A.2.     Ovinos",1992,2.79382236,3
"412","3.A.3.     Suínos",1992,0.966900704,3
"413","3.A.4.     Outros animais",1992,8.043993272,3
"414","3.B.   Manejo de Dejetos Animais",1992,18.8531031795148,3
"415","3.B.1.     Bovinos",1992,8.24678678347735,3
"416","3.B.1.a.       Bovinos de corte",1992,5.50680638709078,3
"417","3.B.1.b.       Bovinos de leite",1992,2.73998039638657,3
"418","3.B.2.     Ovinos",1992,0.0955505502,3
"419","3.B.3.     Suínos",1992,8.25646522711872,3
"420","3.B.4.     Outros animais",1992,1.1011502950192,3
"421","3.B.5.     Emissões indiretas de N2O",1992,1.1531503236995,3
"422","3.B.5.a.       Bovinos",1992,0.336153918020437,3
"423","3.B.5.a.i.         Bovinos de corte",1992,0.0533847977701666,3
"424","3.B.5.a.ii.          Bovinos de leite",1992,0.28276912025027,3
"425","3.B.5.b.       Suínos ",1992,0.318646935932616,3
"426","3.B.5.c.vii.           Aves",1992,0.498349469746449,3
"427","3.C.   Cultivo de Arroz",1992,10.7969776587815,3
"428","3.D.   Solos Manejados",1992,74.5372909544516,3
"429","3.D.1.     Emissões diretas",1992,58.1352936117317,3
"430","3.D.1.a.       Fertilizantes sintéticos",1992,3.42958475113429,3
"431","3.D.1.b.       Adubos orgânicos",1992,2.31591161319593,3
"432","3.D.1.c.       Deposição de dejetos em pastagem",1992,37.4640906822868,3
"433","3.D.1.c.i.         Bovinos",1992,33.7169485592972,3
"434","3.D.1.c.i.1.           Bovinos de corte",1992,24.1840545940996,3
"435","3.D.1.c.i.2.           Bovino de leite",1992,9.53289396519766,3
"436","3.D.1.c.ii.          Suínos ",1992,0.772747088966875,3
"437","3.D.1.c.iii.           Outros animais",1992,2.97439503402267,3
"438","3.D.1.d.       Resíduos agrícolas",1992,12.7025776397016,3
"439","3.D.1.d.i.         Soja",1992,1.46531669193899,3
"440","3.D.1.d.ii.          Milho",1992,1.63404285662006,3
"441","3.D.1.d.iii.           Cana-de-açúcar",1992,0.562494699535654,3
"442","3.D.1.d.iv.          Arroz",1992,0.456119301629794,3
"443","3.D.1.d.ix.          Outras culturas temporárias",1992,0.286396765253789,3
"444","3.D.1.d.v.         Feijão",1992,0.305649832513543,3
"445","3.D.1.d.vi.          Mandioca",1992,0.235495990742551,3
"446","3.D.1.d.vii.           Trigo",1992,0.111174462699087,3
"447","3.D.1.d.viii.            Pastagens",1992,7.64588703876813,3
"448","3.D.1.e.       Mineralização de N associada a perda de C do solo",1992,0.769558991268882,3
"449","3.D.1.f.       Manejo de solos orgânicos",1992,1.45356993414427,3
"450","3.D.2.     Emissões indiretas",1992,16.4019973427198,3
"451","3.D.2.a.       Deposição atmosferica",1992,6.25576083679698,3
"452","3.D.2.a.i.         Fertilizantes sintéticos",1992,0.7048826080193,3
"453","3.D.2.a.ii.          Adubos orgânicos",1992,0.435746187064621,3
"454","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",1992,5.11513204171306,3
"455","3.D.2.a.iii.1.             Bovinos",1992,4.49559314123963,3
"456","3.D.2.a.iii.1.a.               Bovinos de corte",1992,3.22454061254661,3
"457","3.D.2.a.iii.1.b.               Bovino de leite",1992,1.27105252869302,3
"458","3.D.2.a.iii.2.             Suínos ",1992,0.0772747088966875,3
"459","3.D.2.a.iii.3.             Outros animais",1992,0.54226419157674,3
"460","3.D.2.b.       Lixiviação / escorrimento superficial",1992,10.1462365059228,3
"461","3.D.2.b.i.         Fertilizantes sintéticos",1992,0.8109107325,3
"462","3.D.2.b.ii.          Adubos orgânicos",1992,0.549571484527288,3
"463","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",1992,5.75452354692719,3
"464","3.D.2.b.iii.1.             Bovinos",1992,5.05754228389458,3
"465","3.D.2.b.iii.2.             Suínos ",1992,0.0869340475087734,3
"466","3.D.2.b.iii.3.             Outros animais",1992,0.610047215523833,3
"467","3.D.2.b.iv.          Resíduos agrícolas",1992,2.85807996893286,3
"468","3.D.2.b.iv.1.            Soja",1992,0.329696255686272,3
"469","3.D.2.b.iv.2.            Milho",1992,0.367659642739512,3
"470","3.D.2.b.iv.3.            Cana-de-açúcar",1992,0.126561307395522,3
"471","3.D.2.b.iv.4.            Arroz",1992,0.102626842866704,3
"472","3.D.2.b.iv.5.            Feijão",1992,0.0687712123155471,3
"473","3.D.2.b.iv.6.            Mandioca",1992,0.0529865979170739,3
"474","3.D.2.b.iv.7.            Trigo",1992,0.0250142541072946,3
"475","3.D.2.b.iv.8.            Pastagens",1992,1.72032458372283,3
"476","3.D.2.b.iv.9.            Outras",1992,0.0644392721821025,3
"477","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",1992,0.173150773035499,3
"478","3.E.   Queima prescrita de savanas",1992,NA,3
"479","3.F.   Queima de resíduos agrícolas",1992,1.8583055579153,3
"480","3.G.   Calagem",1992,7.34448,3
"481","3.H.   Aplicação de Ureia",1992,0.6740307103103,3
"482","3.I.   Outros fertilizantes Contendo Carbono",1992,NA,3
"483","3.J.   Outro",1992,NA,3
"484","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",1992,847.44106783575,4
"485","4.A.   Floresta",1992,-119.352110109371,4
"486","4.A.1.     Floresta permanecendo Floresta",1992,-97.7445105802939,4
"487","4.A.2.     Área convertida para floresta",1992,-21.6075995290774,4
"488","4.B.   Agricultura",1992,79.8520081640141,4
"489","4.B.1.     Agricultura permanecendo agricultura",1992,0,4
"490","4.B.2.     Área convertida para agricultura",1992,79.8520081640141,4
"491","4.C.   Campos/Pastagem permanecendo Campos/Pastagem",1992,887.655026216434,4
"492","4.C.1.     Campos/Pastagem permanecendo Campos/Pastagem",1992,14.5354031793711,4
"493","4.C.2.     Área convertida para Campos/Pastagem",1992,873.119623037063,4
"494","4.D.   Área Alagada",1992,6.41933128132434,4
"495","4.D.1.     Área alagada permanecendo área alagada",1992,0,4
"496","4.D.2.     Área convertida para área alagada",1992,6.41933128132434,4
"497","4.E.   Assentamentos",1992,6.90023849367317,4
"498","4.E.1.     Assentamentos permanecendo assentamentos",1992,0,4
"499","4.E.2.     Área convertida para assentamentos",1992,6.90023849367317,4
"500","4.F.   Outras Terras",1992,1.28049456957921,4
"501","4.F.1.     Outras terras permanecendo outras terras",1992,0,4
"502","4.F.2.     Área convertida para outras terras",1992,1.28049456957921,4
"503","4.G.   Produtos Florestais Madeireiros",1992,-15.3139207799034,4
"504","5. Resíduos",1992,37.2813840418368,5
"505","5.A.   Disposição de Resíduos Sólidos",1992,17.7676058255668,5
"506","5.A.1.     Locais Manejados",1992,6.45991327025916,5
"507","5.A.3.     Locais Não Categorizados",1992,11.3076925553077,5
"508","5.B.   Tratamento Biológico de Resíduos Sólidos",1992,0.0260562209073449,5
"509","5.C.   Incineração e Queima a Céu Aberto de Resíduos Sólidos",1992,1.18612029227225,5
"510","5.D.   Tratamento e Despejo de Águas Residuárias",1992,18.3016017030904,5
"511","5.D.1.     Águas residuárias domésticas",1992,16.3992869537614,5
"512","5.D.2.     Águas residuárias industriais",1992,1.90231474932902,5
"513","5.E.   Outro",1992,NA,5
"514","1. Energia",1993,208.969672952975,1
"515","1.A.   Atividades de Queima de Combustíveis (abordagem setorial)",1993,199.941708701939,1
"516","1.A.1.     Indústrias de Energia",1993,25.2800642964575,1
"517","1.A.1.a.       Produção de eletricidade e calor como atividade principal",1993,6.87859616523233,1
"518","1.A.1.b.       Refino de petróleo",1993,11.4692063913542,1
"519","1.A.1.c.       Produção de combustíveis sólidos e outras indústrias de energia",1993,6.93226173987092,1
"520","1.A.2.     Indústrias de Transformação e Construção",1993,41.7613442029619,1
"521","1.A.2.a.       Ferro e aço",1993,5.7926713637359,1
"522","1.A.2.b.       Metais não ferrosos",1993,1.67443749414657,1
"523","1.A.2.c.       Produtos quimicos",1993,9.71861902047078,1
"524","1.A.2.d.       Celulose, papel e impressão",1993,3.37629889079807,1
"525","1.A.2.e.       Processamento de alimentos, bebidas e tabaco",1993,4.28977798968272,1
"526","1.A.2.f.       Minerais não metálicos",1993,7.91145572172108,1
"527","1.A.2.g.       Equipamentos de transporte",1993,4.49651679185784,1
"528","1.A.2.i.       Mineração (exceto combustíveis) e extração",1993,2.84204895111611,1
"529","1.A.2.l.       Têxtil e couro",1993,1.65951797943284,1
"530","1.A.3.     Transporte",1993,93.0391863105501,1
"531","1.A.3.a.ii.          Aviação doméstica",1993,5.3899173998886,1
"532","1.A.3.b.       Transporte rodoviário",1993,81.7651309594228,1
"533","1.A.3.c.       Transporte Ferroviário",1993,1.87781717807118,1
"534","1.A.3.d.ii.          Navegação doméstica",1993,4.00632077316759,1
"535","1.A.3.e.       Outros transportes",1993,0,1
"536","1.A.4.     Outros Setores",1993,39.1215239702413,1
"537","1.A.4.a.       Comercial / institucional",1993,2.58061274352062,1
"538","1.A.4.b.       Residencial",1993,23.9292311168677,1
"539","1.A.4.c.       Agricultura / silvicultura / pesca / piscicultura",1993,12.611680109853,1
"540","1.A.5.     Não Especificado",1993,0.739589921727961,1
"541","1.B.   Emissões Fugitivas a Partir da Produção de Combustíveis",1993,9.02796425103578,1
"542","1.B.1.     Combustíveis sólidos",1993,1.47293395764,1
"543","1.B.2.     Petróleo e Gás Natural ",1993,7.55503029339579,1
"544","1.C.   Transporte e armazenamento de CO2",1993,NA,1
"545","2. Processos industriais e uso de produtos (IPPU)",1993,58.8918971181342,2
"546","2.A.   Indústria Mineral",1993,14.7770071125622,2
"547","2.A.1.     Produção de cimento",1993,10.1635449013831,2
"548","2.A.2.     Produção de cal",1993,4.02778847244095,2
"549","2.A.3.     Produção de vidro",1993,0.126334840595389,2
"550","2.A.4.     Outras utilizações de carbonatos em processos ",1993,0.459338898142767,2
"551","2.B.   Indústria Química",1993,10.9865448805149,2
"552","2.B.1.     Produção de amônia",1993,0.286148855566743,2
"553","2.B.10.      Outros produtos químicos",1993,0,2
"554","2.B.2.     Produção de ácido nítrico",1993,0.5297245309842,2
"555","2.B.3.     Produção de ácido adípico",1993,3.6679392,2
"556","2.B.4.     Caprolactama, glioxal e produção de ácido glioxílico",1993,0.12121524,2
"557","2.B.5.     Produção de carbureto",1993,0,2
"558","2.B.6.     Produção de dióxido de titânio",1993,0,2
"559","2.B.7.     Produção de carbonato de sódio",1993,0,2
"560","2.B.8.     Produção de petroquímica e negro de fumo",1993,4.245245053964,2
"561","2.B.9.     Produção de fluoroquímicos",1993,2.136272,2
"562","2.C.   Indústria Metalúrgica",1993,32.5810811695408,2
"563","2.C.1.     Produção de ferro e aço",1993,27.0693248358752,2
"564","2.C.2.     Produção de ferroligas",1993,0.207988192,2
"565","2.C.3.     Produção de alumínio",1993,4.48843837511904,2
"566","2.C.4.     Produção de magnésio",1993,0.288591844770633,2
"567","2.C.7.     Outros não-ferrosos, fora alumínio e magnésio",1993,0.526737921775956,2
"568","2.D.   Produtos Não Energéticos de Combustíveis e Solventes",1993,0.423588390516218,2
"569","2.E.   Indústria Eletrônica",1993,0,2
"570","2.F.   Usos de Produtos como Substitutos para Substâncias Destruidoras da Camada de Ozônio",1993,0,2
"571","2.G.   Fabricação e Uso de Outros Produtos",1993,0.123675565,2
"572","2.H.   Outros",1993,0,2
"573","2.H.1.     Indústria de papel e celulose",1993,0,2
"574","2.H.2.     Indústria de alimentos e bebidas",1993,0,2
"575","2.H.2.a.       Alimentos",1993,0,2
"576","2.H.2.b.       Bebidas",1993,0,2
"577","3. Agropecuária",1993,417.943468801954,3
"578","3.A.   Fermentação Entérica",1993,300.245450765889,3
"579","3.A.1.     Bovinos",1993,288.846959031889,3
"580","3.A.1.a.       Bovinos de corte",1993,236.643022295889,3
"581","3.A.1.b.       Bovinos de leite",1993,52.203936736,3
"582","3.A.2.     Ovinos",1993,2.52531468,3
"583","3.A.3.     Suínos",1993,0.959083902,3
"584","3.A.4.     Outros animais",1993,7.914093152,3
"585","3.B.   Manejo de Dejetos Animais",1993,18.6673534652781,3
"586","3.B.1.     Bovinos",1993,8.23324017099897,3
"587","3.B.1.a.       Bovinos de corte",1993,5.55203778447069,3
"588","3.B.1.b.       Bovinos de leite",1993,2.68120238652828,3
"589","3.B.2.     Ovinos",1993,0.0856109926,3
"590","3.B.3.     Suínos",1993,8.0880712726572,3
"591","3.B.4.     Outros animais",1993,1.10084820165571,3
"592","3.B.5.     Emissões indiretas de N2O",1993,1.15958282736623,3
"593","3.B.5.a.       Bovinos",1993,0.336652258847374,3
"594","3.B.5.a.i.         Bovinos de corte",1993,0.052464019023548,3
"595","3.B.5.a.ii.          Bovinos de leite",1993,0.284188239823826,3
"596","3.B.5.b.       Suínos ",1993,0.319072321210062,3
"597","3.B.5.c.vii.           Aves",1993,0.503858247308798,3
"598","3.C.   Cultivo de Arroz",1993,11.5139862895573,3
"599","3.D.   Solos Manejados",1993,75.5529281951155,3
"600","3.D.1.     Emissões diretas",1993,58.814444458485,3
"601","3.D.1.a.       Fertilizantes sintéticos",1993,4.03551030789361,3
"602","3.D.1.b.       Adubos orgânicos",1993,2.30007073493553,3
"603","3.D.1.c.       Deposição de dejetos em pastagem",1993,37.4666626130273,3
"604","3.D.1.c.i.         Bovinos",1993,33.8587904083344,3
"605","3.D.1.c.i.1.           Bovinos de corte",1993,24.520369782779,3
"606","3.D.1.c.i.2.           Bovino de leite",1993,9.3384206255554,3
"607","3.D.1.c.ii.          Suínos ",1993,0.737364684603077,3
"608","3.D.1.c.iii.           Outros animais",1993,2.87050752008986,3
"609","3.D.1.d.       Resíduos agrícolas",1993,12.7798807611637,3
"610","3.D.1.d.i.         Soja",1993,1.72300012692691,3
"611","3.D.1.d.ii.          Milho",1993,1.61026900325945,3
"612","3.D.1.d.iii.           Cana-de-açúcar",1993,0.508722228240505,3
"613","3.D.1.d.iv.          Arroz",1993,0.462099033134465,3
"614","3.D.1.d.ix.          Outras culturas temporárias",1993,0.236120787088344,3
"615","3.D.1.d.v.         Feijão",1993,0.271064613965957,3
"616","3.D.1.d.vi.          Mandioca",1993,0.235328478855024,3
"617","3.D.1.d.vii.           Trigo",1993,0.0873894509249576,3
"618","3.D.1.d.viii.            Pastagens",1993,7.64588703876813,3
"619","3.D.1.e.       Mineralização de N associada a perda de C do solo",1993,0.769558991268882,3
"620","3.D.1.f.       Manejo de solos orgânicos",1993,1.46276105019589,3
"621","3.D.2.     Emissões indiretas",1993,16.7384837366305,3
"622","3.D.2.a.       Deposição atmosferica",1993,6.4499609581174,3
"623","3.D.2.a.i.         Fertilizantes sintéticos",1993,0.908305953779529,3
"624","3.D.2.a.ii.          Adubos orgânicos",1993,0.434718909484644,3
"625","3.D.2.a.iii.           Deposição de dejetos diretamente no solo",1993,5.10693609485323,3
"626","3.D.2.a.iii.1.             Bovinos",1993,4.51450538777792,3
"627","3.D.2.a.iii.1.a.               Bovinos de corte",1993,3.26938263770387,3
"628","3.D.2.a.iii.1.b.               Bovino de leite",1993,1.24512275007405,3
"629","3.D.2.a.iii.2.             Suínos ",1993,0.0737364684603077,3
"630","3.D.2.a.iii.3.             Outros animais",1993,0.518694238615002,3
"631","3.D.2.b.       Lixiviação / escorrimento superficial",1993,10.2885227785131,3
"632","3.D.2.b.i.         Fertilizantes sintéticos",1993,0.950811680892857,3
"633","3.D.2.b.ii.          Adubos orgânicos",1993,0.543784046613049,3
"634","3.D.2.b.iii.           Deposição de dejetos diretamente no solo",1993,5.74530310670988,3
"635","3.D.2.b.iii.1.             Bovinos",1993,5.07881856125016,3
"636","3.D.2.b.iii.2.             Suínos ",1993,0.0829535270178462,3
"637","3.D.2.b.iii.3.             Outros animais",1993,0.583531018441876,3
"638","3.D.2.b.iv.          Resíduos agrícolas",1993,2.87547317126184,3
"639","3.D.2.b.iv.1.            Soja",1993,0.387675028558555,3
"640","3.D.2.b.iv.2.            Milho",1993,0.362310525733377,3
"641","3.D.2.b.iv.3.            Cana-de-açúcar",1993,0.114462501354114,3
"642","3.D.2.b.iv.4.            Arroz",1993,0.103972282455255,3
"643","3.D.2.b.iv.5.            Feijão",1993,0.0609895381423403,3
"644","3.D.2.b.iv.6.            Mandioca",1993,0.0529489077423803,3
"645","3.D.2.b.iv.7.            Trigo",1993,0.0196626264581154,3
"646","3.D.2.b.iv.8.            Pastagens",1993,1.72032458372283,3
"647","3.D.2.b.iv.9.            Outras",1993,0.0531271770948773,3
"648","3.D.2.b.v.         Mineralização de N associada a perda de C do solo",1993,0.173150773035499,3
"649","3.E.   Queima prescrita de savanas",1993,NA,3
"650","3.F.   Queima de resíduos agrícolas",1993,1.64255871883034,3
"651","3.G.   Calagem",1993,9.37079,3
"652","3.H.   Aplicação de Ureia",1993,0.950401367283496,3
"653","3.I.   Outros fertilizantes Contendo Carbono",1993,NA,3
"654","3.J.   Outro",1993,NA,3
"655","4. Uso da Terra, Mudança do Uso da Terra e Florestas (LULUCF)",1993,884.931374509636,4
"656","4.A.   Floresta",1993,-140.732541300553,4
"657","4.A.1.     Floresta permanecendo Floresta",1993,-118.588290774932,4
"658","4.A.2.     Área convertida para floresta",1993,-22.1442505256211,4
"659","4.B.   Agricultura",1993,80.9611333171122,4
"660","4.B.1.     Agricultura permanecendo agricultura",1993,0,4
"661","4.B.2.     Área convertida para agricultura",1993,80.9611333171122,4
